round,pick,combineId
1.0,6,15092.0
1.0,7,
1.0,8,15132.0
1.0,9,14990.0
1.0,10,15012.0
1.0,11,14960.0
1.0,12,
1.0,13,
1.0,14,
1.0,15,
1.0,16,14973.0
1.0,17,
1.0,18,
1.0,19,
1.0,20,15118.0
1.0,21,14969.0
1.0,22,15108.0
1.0,23,14981.0
1.0,24,
1.0,25,14970.0
1.0,26,
1.0,27,
1.0,28,
1.0,29,14922.0
1.0,30,15091.0
1.0,31,15111.0
1.0,32,15077.0
2.0,33,14962.0
2.0,34,14957.0
2.0,35,
2.0,36,
2.0,37,14974.0
2.0,38,15095.0
2.0,39,14953.0
2.0,40,
2.0,41,15112.0
2.0,42,15116.0
2.0,43,14959.0
2.0,44,14891.0
2.0,45,15133.0
2.0,46,14914.0
2.0,47,14931.0
2.0,48,14908.0
2.0,49,14949.0
2.0,50,15072.0
2.0,51,
2.0,52,15122.0
2.0,53,15119.0
2.0,54,15053.0
2.0,55,15010.0
2.0,56,14893.0
2.0,57,15038.0
2.0,58,15024.0
2.0,59,14903.0
2.0,60,15065.0
2.0,61,14935.0
2.0,62,14943.0
2.0,63,14904.0
2.0,64,
2.0,65,14899.0
3.0,66,15121.0
3.0,67,
3.0,68,
3.0,69,
3.0,70,15060.0
3.0,71,15022.0
3.0,72,15131.0
3.0,73,15136.0
3.0,74,15005.0
3.0,75,
3.0,76,14958.0
3.0,77,14909.0
3.0,78,
3.0,79,14886.0
3.0,80,15062.0
3.0,81,15035.0
3.0,82,14872.0
3.0,83,14994.0
3.0,84,14968.0
3.0,85,15079.0
3.0,86,
3.0,87,15084.0
3.0,88,14879.0
3.0,89,14878.0
3.0,90,15039.0
3.0,91,15124.0
3.0,92,14876.0
3.0,93,15041.0
3.0,94,14997.0
3.0,95,14925.0
3.0,96,14932.0
3.0,97,15134.0
3.0,98,15006.0
4.0,99,
4.0,100,15123.0
4.0,101,14890.0
4.0,102,
4.0,103,15066.0
4.0,104,
4.0,105,15126.0
4.0,106,15114.0
4.0,107,14940.0
4.0,108,14964.0
4.0,109,
4.0,110,
4.0,111,15106.0
4.0,112,
4.0,113,14939.0
4.0,114,15040.0
4.0,115,14889.0
4.0,116,14894.0
4.0,117,14929.0
4.0,118,15027.0
4.0,119,15100.0
4.0,120,14895.0
4.0,121,14979.0
4.0,122,
4.0,123,15009.0
4.0,124,15067.0
4.0,125,14924.0
4.0,126,14972.0
4.0,127,14928.0
4.0,128,14954.0
4.0,129,15030.0
4.0,130,
4.0,131,14900.0
4.0,132,15105.0
4.0,133,14897.0
4.0,134,
4.0,135,
5.0,136,14887.0
5.0,137,14947.0
5.0,138,15063.0
5.0,139,14883.0
5.0,140,14971.0
5.0,141,14930.0
5.0,142,14916.0
5.0,143,14961.0
5.0,144,14984.0
5.0,145,15008.0
5.0,146,14892.0
5.0,147,14918.0
5.0,148,
5.0,149,15032.0
5.0,150,15046.0
5.0,151,15085.0
5.0,152,
5.0,153,
5.0,154,14967.0
5.0,155,15013.0
5.0,156,
5.0,157,15070.0
5.0,158,15018.0
5.0,159,
5.0,160,15083.0
5.0,161,15026.0
5.0,162,15044.0
5.0,163,14937.0
5.0,164,
5.0,165,
5.0,166,14985.0
5.0,167,14905.0
5.0,168,
5.0,169,14978.0
5.0,170,
5.0,171,14996.0
5.0,172,15089.0
6.0,173,14946.0
6.0,174,14988.0
6.0,175,
6.0,176,15109.0
6.0,177,15080.0
6.0,178,14874.0
6.0,179,
6.0,180,14881.0
6.0,181,15029.0
6.0,182,
6.0,183,
6.0,184,14995.0
6.0,185,15086.0
6.0,186,15059.0
6.0,187,
6.0,188,15028.0
6.0,189,
6.0,190,
6.0,191,
6.0,192,14919.0
6.0,193,15098.0
6.0,194,
6.0,195,
6.0,196,
6.0,197,15055.0
6.0,198,14983.0
6.0,199,15068.0
6.0,200,
6.0,201,14877.0
6.0,202,15031.0
6.0,203,
6.0,204,14871.0
6.0,205,
6.0,206,15000.0
6.0,207,15107.0
6.0,208,
6.0,209,15127.0
6.0,210,
6.0,211,
7.0,212,14966.0
7.0,213,14911.0
7.0,214,
7.0,215,15075.0
7.0,216,
7.0,217,
7.0,218,14888.0
7.0,219,
7.0,220,
7.0,221,
7.0,222,15057.0
7.0,223,14882.0
7.0,224,15050.0
7.0,225,
7.0,226,
7.0,227,
7.0,228,15137.0
7.0,229,
7.0,230,
7.0,231,15074.0
7.0,232,
7.0,233,
7.0,234,15087.0
7.0,235,14927.0
7.0,236,
7.0,237,
7.0,238,14902.0
7.0,239,14989.0
7.0,240,14976.0
7.0,241,14991.0
7.0,242,15015.0
7.0,243,
7.0,244,
7.0,245,15049.0
7.0,246,15096.0
7.0,247,
7.0,248,15019.0
7.0,249,
7.0,250,15135.0
7.0,251,
7.0,252,
7.0,253,14965.0
7.0,254,15025.0
7.0,255,15076.0
7.0,256,
7.0,257,14915.0
7.0,258,
7.0,259,15081.0
7.0,260,15101.0
7.0,261,
1.0,1,15309.0
1.0,2,
1.0,3,15238.0
1.0,4,
1.0,5,15301.0
1.0,6,15356.0
1.0,7,15266.0
1.0,8,15215.0
1.0,9,15388.0
1.0,10,
1.0,11,15365.0
1.0,12,
1.0,13,15376.0
1.0,14,15223.0
1.0,15,15287.0
1.0,16,
1.0,17,
1.0,18,15307.0
1.0,19,15158.0
1.0,20,15200.0
1.0,21,
1.0,22,15216.0
1.0,23,
1.0,24,15172.0
1.0,25,15249.0
1.0,26,15221.0
1.0,27,15244.0
1.0,28,15393.0
1.0,29,15148.0
1.0,30,15185.0
1.0,31,15142.0
1.0,32,15160.0
2.0,33,15352.0
2.0,34,15144.0
2.0,35,15361.0
2.0,36,15390.0
2.0,37,15353.0
2.0,38,
2.0,39,15284.0
2.0,40,15224.0
2.0,41,15248.0
2.0,42,15218.0
2.0,43,15362.0
2.0,44,
2.0,45,15240.0
2.0,46,15197.0
2.0,47,15292.0
2.0,48,15253.0
2.0,49,
2.0,50,15300.0
2.0,51,15312.0
2.0,52,15360.0
2.0,53,15228.0
2.0,54,15157.0
2.0,55,15336.0
2.0,56,
2.0,57,15140.0
2.0,58,
2.0,59,15235.0
2.0,60,15170.0
2.0,61,15344.0
2.0,62,15254.0
2.0,63,15246.0
2.0,64,15382.0
3.0,65,
3.0,66,15321.0
3.0,67,15311.0
3.0,68,15162.0
3.0,69,15391.0
3.0,70,15222.0
3.0,71,15167.0
3.0,72,15281.0
3.0,73,15234.0
3.0,74,15181.0
3.0,75,15374.0
3.0,76,15338.0
3.0,77,15345.0
3.0,78,15348.0
3.0,79,
3.0,80,
3.0,81,15190.0
3.0,82,15280.0
3.0,83,
3.0,84,
3.0,85,
3.0,86,
3.0,87,15384.0
3.0,88,15320.0
3.0,89,15386.0
3.0,90,15355.0
3.0,91,15341.0
3.0,92,
3.0,93,
3.0,94,15178.0
3.0,95,
3.0,96,15195.0
3.0,97,15342.0
4.0,98,15380.0
4.0,99,
4.0,100,15247.0
4.0,101,15184.0
4.0,102,15229.0
4.0,103,15236.0
4.0,104,15394.0
4.0,105,15346.0
4.0,106,
4.0,107,15214.0
4.0,108,15212.0
4.0,109,15242.0
4.0,110,15371.0
4.0,111,15288.0
4.0,112,
4.0,113,15387.0
4.0,114,15194.0
4.0,115,
4.0,116,15337.0
4.0,117,15258.0
4.0,118,15243.0
4.0,119,15159.0
4.0,120,15328.0
4.0,121,15213.0
4.0,122,15335.0
4.0,123,15143.0
4.0,124,15269.0
4.0,125,
4.0,126,15270.0
4.0,127,15141.0
4.0,128,15289.0
4.0,129,15314.0
4.0,130,15303.0
4.0,131,15211.0
4.0,132,15363.0
4.0,133,15255.0
4.0,134,15297.0
4.0,135,15150.0
5.0,136,15139.0
5.0,137,15230.0
5.0,138,
5.0,139,15369.0
5.0,140,15308.0
5.0,141,15256.0
5.0,142,
5.0,143,
5.0,144,
5.0,145,15295.0
5.0,146,15201.0
5.0,147,15265.0
5.0,148,15179.0
5.0,149,
5.0,150,15372.0
5.0,151,15349.0
5.0,152,15267.0
5.0,153,15155.0
5.0,154,15302.0
5.0,155,
5.0,156,15264.0
5.0,157,15173.0
5.0,158,15275.0
5.0,159,
5.0,160,15188.0
5.0,161,15370.0
5.0,162,15383.0
5.0,163,15313.0
5.0,164,15260.0
5.0,165,15183.0
5.0,166,
5.0,167,15203.0
5.0,168,15276.0
5.0,169,15364.0
5.0,170,15373.0
5.0,171,15261.0
5.0,172,15206.0
5.0,173,15310.0
6.0,174,15294.0
6.0,175,
6.0,176,15210.0
6.0,177,15381.0
6.0,178,15366.0
6.0,179,
6.0,180,
6.0,181,
6.0,182,15333.0
6.0,183,
6.0,184,15357.0
6.0,185,15161.0
6.0,186,
6.0,187,15332.0
6.0,188,15290.0
6.0,189,15385.0
6.0,190,15298.0
6.0,191,15304.0
6.0,192,
6.0,193,
6.0,194,15233.0
6.0,195,
6.0,196,15193.0
6.0,197,15151.0
6.0,198,15251.0
6.0,199,
6.0,200,
6.0,201,15257.0
6.0,202,
6.0,203,15252.0
6.0,204,15327.0
6.0,205,15177.0
6.0,206,
6.0,207,
6.0,208,15202.0
6.0,209,15319.0
6.0,210,15207.0
6.0,211,
6.0,212,15180.0
6.0,213,
6.0,214,
7.0,215,15259.0
7.0,216,15239.0
7.0,217,15169.0
7.0,218,
7.0,219,15149.0
7.0,220,
7.0,221,15232.0
7.0,222,
7.0,223,15347.0
7.0,224,
7.0,225,15389.0
7.0,226,15396.0
7.0,227,15291.0
7.0,228,15217.0
7.0,229,15317.0
7.0,230,
7.0,231,15205.0
7.0,232,
7.0,233,
7.0,234,15299.0
7.0,235,15204.0
7.0,236,15192.0
7.0,237,
7.0,238,15368.0
7.0,239,15147.0
7.0,240,15191.0
7.0,241,
7.0,242,
7.0,243,
7.0,244,15263.0
7.0,245,
7.0,246,
7.0,247,15293.0
7.0,248,
7.0,249,
7.0,250,
7.0,251,15340.0
7.0,252,15315.0
7.0,253,
7.0,254,
7.0,255,
7.0,256,
7.0,257,
7.0,258,15329.0
7.0,259,
7.0,260,
7.0,261,
7.0,262,15227.0
1.0,1,15540.0
1.0,2,15483.0
1.0,3,
1.0,4,15586.0
1.0,5,
1.0,6,15666.0
1.0,7,
1.0,8,15493.0
1.0,9,
1.0,10,15587.0
1.0,11,15588.0
1.0,12,
1.0,13,15474.0
1.0,14,15498.0
1.0,15,15440.0
1.0,16,15405.0
1.0,17,
1.0,18,
1.0,19,15428.0
1.0,20,
1.0,21,15651.0
1.0,22,15537.0
1.0,23,15636.0
1.0,24,
1.0,25,15429.0
1.0,26,15566.0
1.0,27,15408.0
1.0,28,
1.0,29,
1.0,30,15517.0
1.0,31,15668.0
1.0,32,15646.0
2.0,33,
2.0,34,15613.0
2.0,35,15558.0
2.0,36,15605.0
2.0,37,15531.0
2.0,38,15443.0
2.0,39,15609.0
2.0,40,
2.0,41,15412.0
2.0,42,15527.0
2.0,43,15516.0
2.0,44,15594.0
2.0,45,15489.0
2.0,46,15607.0
2.0,47,15512.0
2.0,48,15628.0
2.0,49,15578.0
2.0,50,
2.0,51,15470.0
2.0,52,15589.0
2.0,53,15418.0
2.0,54,
2.0,55,
2.0,56,15654.0
2.0,57,15556.0
2.0,58,
2.0,59,
2.0,60,15647.0
2.0,61,15661.0
2.0,62,
2.0,63,15502.0
3.0,64,15463.0
3.0,65,
3.0,66,15494.0
3.0,67,15597.0
3.0,68,15499.0
3.0,69,
3.0,70,15629.0
3.0,71,15619.0
3.0,72,15644.0
3.0,73,15611.0
3.0,74,
3.0,75,15618.0
3.0,76,
3.0,77,
3.0,78,15413.0
3.0,79,15447.0
3.0,80,15548.0
3.0,81,15446.0
3.0,82,15457.0
3.0,83,15567.0
3.0,84,15536.0
3.0,85,15529.0
3.0,86,15449.0
3.0,87,
3.0,88,15598.0
3.0,89,15643.0
3.0,90,15595.0
3.0,91,
3.0,92,15484.0
3.0,93,15480.0
3.0,94,15649.0
3.0,95,15599.0
3.0,96,15510.0
4.0,97,15634.0
4.0,98,15569.0
4.0,99,15481.0
4.0,100,15621.0
4.0,101,15653.0
4.0,102,15573.0
4.0,103,15596.0
4.0,104,15615.0
4.0,105,15562.0
4.0,106,15541.0
4.0,107,15575.0
4.0,108,15450.0
4.0,109,15473.0
4.0,110,
4.0,111,
4.0,112,15509.0
4.0,113,
4.0,114,15407.0
4.0,115,15464.0
4.0,116,15525.0
4.0,117,15485.0
4.0,118,
4.0,119,15551.0
4.0,120,15650.0
4.0,121,15631.0
4.0,122,15468.0
4.0,123,15406.0
4.0,124,15640.0
4.0,125,
4.0,126,15402.0
4.0,127,15601.0
4.0,128,15441.0
4.0,129,
4.0,130,15436.0
4.0,131,15456.0
4.0,132,15515.0
5.0,133,15410.0
5.0,134,15552.0
5.0,135,15608.0
5.0,136,15660.0
5.0,137,
5.0,138,15411.0
5.0,139,15533.0
5.0,140,15534.0
5.0,141,15600.0
5.0,142,
5.0,143,15444.0
5.0,144,15592.0
5.0,145,15399.0
5.0,146,15627.0
5.0,147,15496.0
5.0,148,15526.0
5.0,149,15539.0
5.0,150,15630.0
5.0,151,15662.0
5.0,152,
5.0,153,15487.0
5.0,154,15638.0
5.0,155,15459.0
5.0,156,15521.0
5.0,157,15490.0
5.0,158,15603.0
5.0,159,15423.0
5.0,160,15422.0
5.0,161,
5.0,162,15624.0
5.0,163,
5.0,164,15593.0
5.0,165,15580.0
6.0,166,
6.0,167,15530.0
6.0,168,
6.0,169,
6.0,170,15466.0
6.0,171,15538.0
6.0,172,15425.0
6.0,173,15506.0
6.0,174,15491.0
6.0,175,
6.0,176,15434.0
6.0,177,
6.0,178,15432.0
6.0,179,15652.0
6.0,180,15549.0
6.0,181,15528.0
6.0,182,15616.0
6.0,183,
6.0,184,15471.0
6.0,185,
6.0,186,15576.0
6.0,187,15497.0
6.0,188,
6.0,189,15626.0
6.0,190,15602.0
6.0,191,15477.0
6.0,192,15671.0
6.0,193,
6.0,194,
6.0,195,15546.0
6.0,196,15637.0
6.0,197,
6.0,198,15535.0
6.0,199,15550.0
6.0,200,
6.0,201,15612.0
7.0,202,15553.0
7.0,203,15622.0
7.0,204,15414.0
7.0,205,
7.0,206,
7.0,207,15544.0
7.0,208,15469.0
7.0,209,15557.0
7.0,210,
7.0,211,
7.0,212,
7.0,213,
7.0,214,
7.0,215,
7.0,216,
7.0,217,15570.0
7.0,218,
7.0,219,15663.0
7.0,220,15467.0
7.0,221,15560.0
7.0,222,15574.0
7.0,223,
7.0,224,
7.0,225,
7.0,226,
7.0,227,15439.0
7.0,228,
7.0,229,
7.0,230,
7.0,231,
7.0,232,15482.0
7.0,233,
7.0,234,15514.0
7.0,235,
7.0,236,15645.0
7.0,237,
7.0,238,
7.0,239,
7.0,240,15416.0
7.0,241,15545.0
7.0,242,
7.0,243,
7.0,244,15398.0
7.0,245,15404.0
7.0,246,15583.0
7.0,247,
7.0,248,
7.0,249,15543.0
7.0,250,15565.0
7.0,251,15648.0
7.0,252,
7.0,253,15504.0
7.0,254,15520.0
7.0,255,
1.0,1,15915.0
1.0,2,15708.0
1.0,3,15753.0
1.0,4,
1.0,5,15947.0
1.0,6,
1.0,7,15951.0
1.0,8,15901.0
1.0,9,15900.0
1.0,10,15950.0
1.0,11,15937.0
1.0,12,15854.0
1.0,13,15705.0
1.0,14,15747.0
1.0,15,15818.0
1.0,16,
1.0,17,15882.0
1.0,18,15816.0
1.0,19,15686.0
1.0,20,15918.0
1.0,21,15822.0
1.0,22,15725.0
1.0,23,15939.0
1.0,24,15899.0
1.0,25,15720.0
1.0,26,15919.0
1.0,27,
1.0,28,15722.0
1.0,29,15812.0
1.0,30,
1.0,31,15876.0
1.0,32,15840.0
2.0,33,15681.0
2.0,34,
2.0,35,15707.0
2.0,36,15906.0
2.0,37,15728.0
2.0,38,15904.0
2.0,39,15699.0
2.0,40,15714.0
2.0,41,15902.0
2.0,42,15716.0
2.0,43,15941.0
2.0,44,15678.0
2.0,45,15926.0
2.0,46,15903.0
2.0,47,
2.0,48,15930.0
2.0,49,15820.0
2.0,50,15687.0
2.0,51,15731.0
2.0,52,15685.0
2.0,53,
2.0,54,15912.0
2.0,55,15874.0
2.0,56,15949.0
2.0,57,15855.0
2.0,58,15864.0
2.0,59,15682.0
2.0,60,15795.0
2.0,61,15814.0
2.0,62,15846.0
2.0,63,
2.0,64,15928.0
3.0,65,
3.0,66,15679.0
3.0,67,15770.0
3.0,68,15898.0
3.0,69,
3.0,70,
3.0,71,15916.0
3.0,72,15953.0
3.0,73,15860.0
3.0,74,
3.0,75,15780.0
3.0,76,15877.0
3.0,77,15857.0
3.0,78,15861.0
3.0,79,15842.0
3.0,80,15764.0
3.0,81,15811.0
3.0,82,15762.0
3.0,83,15799.0
3.0,84,15803.0
3.0,85,15782.0
3.0,86,
3.0,87,15921.0
3.0,88,15885.0
3.0,89,15755.0
3.0,90,15688.0
3.0,91,
3.0,92,15717.0
3.0,93,15758.0
3.0,94,15917.0
3.0,95,15695.0
3.0,96,15821.0
3.0,97,15765.0
3.0,98,15802.0
3.0,99,
3.0,100,15824.0
3.0,101,15724.0
4.0,102,15734.0
4.0,103,15879.0
4.0,104,15742.0
4.0,105,15952.0
4.0,106,15871.0
4.0,107,15713.0
4.0,108,
4.0,109,15684.0
4.0,110,15815.0
4.0,111,
4.0,112,
4.0,113,15923.0
4.0,114,15843.0
4.0,115,15932.0
4.0,116,
4.0,117,15721.0
4.0,118,15837.0
4.0,119,15774.0
4.0,120,
4.0,121,15831.0
4.0,122,15886.0
4.0,123,15892.0
4.0,124,15706.0
4.0,125,15884.0
4.0,126,
4.0,127,15878.0
4.0,128,15744.0
4.0,129,15771.0
4.0,130,15920.0
4.0,131,15775.0
4.0,132,
4.0,133,
4.0,134,15927.0
4.0,135,
4.0,136,
5.0,137,15761.0
5.0,138,15784.0
5.0,139,15851.0
5.0,140,15738.0
5.0,141,15866.0
5.0,142,
5.0,143,15736.0
5.0,144,15730.0
5.0,145,15870.0
5.0,146,
5.0,147,15805.0
5.0,148,15943.0
5.0,149,15910.0
5.0,150,15836.0
5.0,151,15804.0
5.0,152,15852.0
5.0,153,15827.0
5.0,154,15845.0
5.0,155,15698.0
5.0,156,15828.0
5.0,157,15909.0
5.0,158,15781.0
5.0,159,
5.0,160,15697.0
5.0,161,15838.0
5.0,162,15673.0
5.0,163,15869.0
5.0,164,15702.0
5.0,165,15810.0
5.0,166,15936.0
5.0,167,
5.0,168,15856.0
5.0,169,15789.0
5.0,170,
5.0,171,15756.0
5.0,172,15956.0
5.0,173,15787.0
5.0,174,
6.0,175,15794.0
6.0,176,
6.0,177,15914.0
6.0,178,15711.0
6.0,179,15908.0
6.0,180,15858.0
6.0,181,
6.0,182,
6.0,183,
6.0,184,15925.0
6.0,185,15872.0
6.0,186,15859.0
6.0,187,
6.0,188,
6.0,189,15796.0
6.0,190,15880.0
6.0,191,15862.0
6.0,192,15894.0
6.0,193,15817.0
6.0,194,
6.0,195,15700.0
6.0,196,15813.0
6.0,197,15773.0
6.0,198,15748.0
6.0,199,15835.0
6.0,200,15865.0
6.0,201,15727.0
6.0,202,
6.0,203,
6.0,204,15826.0
6.0,205,
6.0,206,15777.0
6.0,207,15690.0
6.0,208,15691.0
6.0,209,
6.0,210,
6.0,211,15677.0
6.0,212,15893.0
6.0,213,15676.0
6.0,214,15850.0
7.0,215,15807.0
7.0,216,15934.0
7.0,217,15752.0
7.0,218,
7.0,219,
7.0,220,
7.0,221,
7.0,222,15704.0
7.0,223,
7.0,224,
7.0,225,15938.0
7.0,226,15844.0
7.0,227,15881.0
7.0,228,
7.0,229,
7.0,230,
7.0,231,15672.0
7.0,232,15933.0
7.0,233,
7.0,234,
7.0,235,15955.0
7.0,236,15772.0
7.0,237,
7.0,238,15873.0
7.0,239,
7.0,240,
7.0,241,15913.0
7.0,242,15863.0
7.0,243,15743.0
7.0,244,15800.0
7.0,245,
7.0,246,
7.0,247,
7.0,248,
7.0,249,15683.0
7.0,250,15763.0
7.0,251,15798.0
7.0,252,
7.0,253,15905.0
7.0,254,15867.0
7.0,255,
1.0,1,16228.0
1.0,2,
1.0,3,16235.0
1.0,4,
1.0,5,16047.0
1.0,6,16007.0
1.0,7,16059.0
1.0,8,16221.0
1.0,9,16178.0
1.0,10,16092.0
1.0,11,16003.0
1.0,12,16134.0
1.0,13,16231.0
1.0,14,15990.0
1.0,15,16053.0
1.0,16,15962.0
1.0,17,16033.0
1.0,18,
1.0,19,16001.0
1.0,20,
1.0,21,
1.0,22,16089.0
1.0,23,16076.0
1.0,24,16077.0
1.0,25,
1.0,26,16111.0
1.0,27,16225.0
1.0,28,16094.0
1.0,29,16100.0
1.0,30,15960.0
1.0,31,16072.0
1.0,32,16083.0
2.0,33,16169.0
2.0,34,16064.0
2.0,35,16114.0
2.0,36,16063.0
2.0,37,
2.0,38,16057.0
2.0,39,
2.0,40,15989.0
2.0,41,16098.0
2.0,42,16101.0
2.0,43,
2.0,44,16128.0
2.0,45,
2.0,46,16084.0
2.0,47,15998.0
2.0,48,16034.0
2.0,49,15996.0
2.0,50,16116.0
2.0,51,16000.0
2.0,52,16071.0
2.0,53,16023.0
2.0,54,16154.0
2.0,55,16222.0
2.0,56,15994.0
2.0,57,16052.0
2.0,58,16103.0
2.0,59,16201.0
2.0,60,
2.0,61,16171.0
2.0,62,16073.0
2.0,63,16195.0
2.0,64,16065.0
3.0,65,16187.0
3.0,66,16232.0
3.0,67,16055.0
3.0,68,
3.0,69,16118.0
3.0,70,
3.0,71,16027.0
3.0,72,16155.0
3.0,73,16017.0
3.0,74,15992.0
3.0,75,16188.0
3.0,76,16172.0
3.0,77,15963.0
3.0,78,16230.0
3.0,79,16137.0
3.0,80,16062.0
3.0,81,16219.0
3.0,82,16036.0
3.0,83,16180.0
3.0,84,16224.0
3.0,85,16002.0
3.0,86,16197.0
3.0,87,16152.0
3.0,88,15965.0
3.0,89,15991.0
3.0,90,16191.0
3.0,91,16168.0
3.0,92,16045.0
3.0,93,
3.0,94,16078.0
3.0,95,16159.0
3.0,96,16223.0
3.0,97,16182.0
4.0,98,16004.0
4.0,99,16068.0
4.0,100,
4.0,101,15978.0
4.0,102,16095.0
4.0,103,16181.0
4.0,104,16162.0
4.0,105,16177.0
4.0,106,16122.0
4.0,107,16213.0
4.0,108,16022.0
4.0,109,
4.0,110,16227.0
4.0,111,
4.0,112,16186.0
4.0,113,15961.0
4.0,114,16198.0
4.0,115,15979.0
4.0,116,16202.0
4.0,117,16210.0
4.0,118,
4.0,119,16102.0
4.0,120,16226.0
4.0,121,16170.0
4.0,122,
4.0,123,16147.0
4.0,124,15997.0
4.0,125,16032.0
4.0,126,16016.0
4.0,127,16018.0
4.0,128,
4.0,129,16217.0
4.0,130,
4.0,131,
4.0,132,16005.0
4.0,133,
5.0,134,
5.0,135,16136.0
5.0,136,16138.0
5.0,137,16130.0
5.0,138,16211.0
5.0,139,16140.0
5.0,140,16040.0
5.0,141,16173.0
5.0,142,16074.0
5.0,143,
5.0,144,16037.0
5.0,145,16043.0
5.0,146,16088.0
5.0,147,15980.0
5.0,148,16105.0
5.0,149,15981.0
5.0,150,16153.0
5.0,151,16012.0
5.0,152,16124.0
5.0,153,
5.0,154,16109.0
5.0,155,16081.0
5.0,156,16069.0
5.0,157,16135.0
5.0,158,16149.0
5.0,159,15966.0
5.0,160,
5.0,161,16086.0
5.0,162,16199.0
5.0,163,16082.0
5.0,164,16067.0
5.0,165,
5.0,166,16193.0
5.0,167,16006.0
5.0,168,16025.0
5.0,169,
6.0,170,16097.0
6.0,171,16044.0
6.0,172,16143.0
6.0,173,16013.0
6.0,174,16090.0
6.0,175,16206.0
6.0,176,15982.0
6.0,177,16093.0
6.0,178,16019.0
6.0,179,16110.0
6.0,180,16205.0
6.0,181,16144.0
6.0,182,16189.0
6.0,183,16075.0
6.0,184,16070.0
6.0,185,
6.0,186,
6.0,187,15995.0
6.0,188,
6.0,189,
6.0,190,16215.0
6.0,191,16123.0
6.0,192,
6.0,193,16115.0
6.0,194,16030.0
6.0,195,
6.0,196,16028.0
6.0,197,
6.0,198,16020.0
6.0,199,
6.0,200,
6.0,201,16150.0
6.0,202,16229.0
6.0,203,
6.0,204,
6.0,205,16190.0
6.0,206,16184.0
6.0,207,15976.0
6.0,208,16104.0
7.0,209,
7.0,210,16192.0
7.0,211,
7.0,212,
7.0,213,16234.0
7.0,214,
7.0,215,
7.0,216,16148.0
7.0,217,16108.0
7.0,218,16212.0
7.0,219,16087.0
7.0,220,15958.0
7.0,221,16113.0
7.0,222,
7.0,223,16175.0
7.0,224,16220.0
7.0,225,
7.0,226,16233.0
7.0,227,16106.0
7.0,228,16145.0
7.0,229,15968.0
7.0,230,
7.0,231,
7.0,232,16117.0
7.0,233,15969.0
7.0,234,16126.0
7.0,235,
7.0,236,16214.0
7.0,237,16112.0
7.0,238,
7.0,239,
7.0,240,16060.0
7.0,241,15974.0
7.0,242,16174.0
7.0,243,
7.0,244,
7.0,245,
7.0,246,16026.0
7.0,247,
7.0,248,
7.0,249,16139.0
7.0,250,16176.0
7.0,251,15964.0
7.0,252,15999.0
7.0,253,
7.0,254,
7.0,255,
1.0,1,16436.0
1.0,2,16353.0
1.0,3,16473.0
1.0,4,16238.0
1.0,5,16273.0
1.0,6,16365.0
1.0,7,16414.0
1.0,8,
1.0,9,
1.0,10,16402.0
1.0,11,16494.0
1.0,12,16371.0
1.0,13,16279.0
1.0,14,
1.0,15,16475.0
1.0,16,16327.0
1.0,17,16390.0
1.0,18,16325.0
1.0,19,16320.0
1.0,20,16432.0
1.0,21,16396.0
1.0,22,16422.0
1.0,23,16266.0
1.0,24,16382.0
1.0,25,16255.0
1.0,26,16455.0
1.0,27,16380.0
1.0,28,16456.0
1.0,29,16321.0
1.0,30,
1.0,31,16405.0
1.0,32,16319.0
2.0,33,16270.0
2.0,34,16420.0
2.0,35,
2.0,36,16363.0
2.0,37,16488.0
2.0,38,16383.0
2.0,39,16263.0
2.0,40,16256.0
2.0,41,16342.0
2.0,42,16479.0
2.0,43,16457.0
2.0,44,16425.0
2.0,45,
2.0,46,
2.0,47,16329.0
2.0,48,16303.0
2.0,49,16346.0
2.0,50,16334.0
2.0,51,16452.0
2.0,52,16368.0
2.0,53,16502.0
2.0,54,16375.0
2.0,55,16496.0
2.0,56,16291.0
2.0,57,16237.0
2.0,58,
2.0,59,16361.0
2.0,60,16440.0
2.0,61,16239.0
2.0,62,16254.0
2.0,63,16347.0
2.0,64,16417.0
3.0,65,16389.0
3.0,66,
3.0,67,16372.0
3.0,68,16262.0
3.0,69,16297.0
3.0,70,16332.0
3.0,71,16264.0
3.0,72,16376.0
3.0,73,16358.0
3.0,74,16308.0
3.0,75,16428.0
3.0,76,16339.0
3.0,77,
3.0,78,16359.0
3.0,79,16485.0
3.0,80,16493.0
3.0,81,16241.0
3.0,82,16478.0
3.0,83,16354.0
3.0,84,16483.0
3.0,85,16381.0
3.0,86,
3.0,87,16268.0
3.0,88,16243.0
3.0,89,16433.0
3.0,90,
3.0,91,16333.0
3.0,92,16305.0
3.0,93,16498.0
3.0,94,16403.0
3.0,95,16343.0
3.0,96,16487.0
3.0,97,
3.0,98,16418.0
3.0,99,16338.0
4.0,100,
4.0,101,
4.0,102,16430.0
4.0,103,
4.0,104,16386.0
4.0,105,
4.0,106,16349.0
4.0,107,16419.0
4.0,108,16454.0
4.0,109,16399.0
4.0,110,
4.0,111,16501.0
4.0,112,
4.0,113,
4.0,114,16490.0
4.0,115,16330.0
4.0,116,16300.0
4.0,117,16424.0
4.0,118,16429.0
4.0,119,16252.0
4.0,120,16249.0
4.0,121,16474.0
4.0,122,16312.0
4.0,123,16258.0
4.0,124,16503.0
4.0,125,
4.0,126,16318.0
4.0,127,
4.0,128,16298.0
